7134	1201793
9206	1201794
9206	1201795
9206	1201796
9206	1201797
9206	1201798
2680	1201799
7421	1201800
9206	1201801
9206	1201802
6391	1201803
9206	1201804
6010	1201805
2680	1201806
9206	1201807
2680	1201808
2680	1201809
6871	1201810
2680	1201812
6830	1201813
9206	1201814
9206	1201816
9206	1201818
6391	1201819
4145	1201822
9206	1201823
9206	1201825
6010	1201826
9206	1201828
4145	1201829
9206	1201833
9206	1201836
9206	1201837
6664	1201838
9206	1201840
6391	1201841
9206	1201842
9206	1201843
9206	1201845
6385	1201846
9206	1201847
9206	1201848
6485	1201850
6010	1201851
6232	1201852
9206	1201854
9206	1201858
6010	1201859
9206	120186
6385	1201870
9206	1201871
9206	1201872
6623	1201873
6391	1201874
4276	1201875
9206	1201876
4276	1201877
6381	1201878
6918	1201879
6088	1201882
9206	1201883
6800	1201885
9206	1201886
6623	1201887
6010	1201888
9206	1201891
9206	1201894
9206	1201896
6088	1201897
6918	1201898
6358	1201901
9206	1201902
6845	1201903
8989	1201904
6088	1201905
6391	1201906
9206	1201907
9206	1201909
6010	1201910
6483	1201912
6010	1201913
6010	1201914
9206	1201915
2680	1201917
8989	1201918
6391	1201919
6623	1201920
6664	1201921
7389	1201922
6664	1201923
6010	1201924
6623	1201925
6664	1201926
6664	1201927
9206	1201928
6871	1201929
9206	1201930
9206	1201931
6525	1201932
9206	1201933
9206	1201934
9206	1201935
6381	1201937
9206	1201938
9206	1201939
9206	1201941
9206	1201943
9206	1201944
9206	1201945
9206	1201946
9206	1201947
6918	1201948
7421	1201949
6664	1201951
6391	1201953
6232	1201954
9206	1201955
6010	1201960
9206	1201963
9206	1201964
6010	1201965
6664	1201966
9206	1201967
9206	1201968
9206	1201969
6010	1201970
9206	1201974
7142	1201975
4804	1201977
6381	1201979
6342	1201980
6010	1201981
9206	1201985
9206	1201986
7421	1201987
6391	1201988
9206	1201991
6623	1201993
9206	1201994
9206	1201995
9206	1201996
9206	1201997
9206	1201998
9211	12020
8542	1202204
9211	1202205
6381	1202206
8964	1202207
9211	1202208
9211	1202209
6434	1202210
9211	1202212
4036	1202213
9211	1202214
4036	1202215
9211	1202216
6381	1202217
9211	1202218
9211	1202219
9211	1202220
8605	1202221
9211	1202222
9211	1202223
9211	1202224
9211	1202225
9211	1202226
9211	1202227
9211	1202228
9211	1202229
9211	1202230
9211	1202231
9211	1202232
9211	1202233
9211	1202234
9211	1202235
6402	1202236
9211	1202237
9211	1202238
6521	1202239
6525	1202241
9211	1202242
9211	1202243
9211	1202244
9211	1202245
6434	1202246
6525	1202247
8831	1202248
8831	1202249
8831	1202250
6010	1202251
9211	1202252
6402	1202253
9211	1202254
6010	1202255
6010	1202256
6010	1202257
6010	1202258
9211	1202259
9211	1202260
9211	1202261
6010	1202262
9211	1202263
9211	1202264
9211	1202265
4249	1202266
9211	1202267
9211	1202268
9211	1202269
6434	1202270
6434	1202271
9211	1202272
9211	1202273
9211	1202274
9211	1202275
6434	1202276
6434	1202277
9211	1202278
9211	1202279
9211	1202281
9211	1202282
9211	1202283
6381	1202284
6010	1202285
4036	1202286
9211	1202287
4036	1202288
9211	1202289
7641	1202290
9211	1202291
8428	1202292
9211	1202293
2634	1202294
9211	1202295
9211	1202296
6010	1202297
9211	1202298
9211	1202299
6402	1202302
6132	1202304
9211	1202305
6402	1202306
9211	1202307
6132	1202308
9211	1202310
9211	1202312
9211	1202313
9211	1202314
8964	1202315
4036	1202316
9211	1202317
7755	1202318
9211	1202319
6010	1202320
6434	1202321
7389	1202322
9211	1202323
9211	1202324
8542	1202325
9211	1202326
9211	1202327
9211	1202328
6402	1202329
8964	1202330
9211	1202331
9211	1202332
9211	1202333
9211	1202334
2640	1202335
9211	1202336
9211	1202337
9211	1202338
9211	1202339
4036	1202340
4036	1202341
9211	1202342
9211	1202343
4036	1202344
6232	1202345
9211	1202346
9211	1202347
9211	1202348
2515	1202349
8964	1202351
6855	1202352
9211	1202353
9211	1202354
8964	1202355
9211	1202356
9211	1202357
9211	1202358
6117	1202360
6855	1202361
9211	1202362
9211	1202363
9211	1202364
6402	1202365
9211	1202366
7802	1202367
2801	1202370
9211	1202371
2801	1202372
9211	1202373
4036	1202374
2801	1202375
9211	1202376
9211	1202377
7421	1202378
8964	1202379
8964	1202380
9211	1202382
9211	1202383
6484	1202384
9211	1202387
9211	1202388
9211	1202389
6855	1202390
9211	1202392
9211	1202393
9211	1202395
9211	1202396
9211	1202397
9211	1202398
9211	1202399
9211	1202401
8964	1202403
9211	1202404
9211	1202405
9211	1202406
9211	1202408
9211	1202414
6855	1202415
9211	1202416
9211	1202418
6664	1202421
6664	1202422
6664	1202423
9211	1202424
6664	1202425
9211	1202426
6664	1202427
9211	1202429
9211	1202432
9211	1202433
9211	1202434
9211	1202435
9211	1202436
6232	1202437
6232	1202438
6232	1202439
6402	1202441
9211	1202442
4036	1202445
8964	1202446
9211	1202447
4534	1202448
9211	1202452
9211	1202453
4249	1202454
9211	1202456
9211	1202457
9211	1202458
8964	1202459
9211	1202462
9211	1202463
4937	1202464
6664	1202465
9211	1202466
9211	1202467
9211	1202471
9211	1202472
9211	1202473
9211	1202474
9211	1202475
9211	1202477
7445	1202478
9211	1202479
7445	1202481
9211	1202482
9211	1202483
9211	1202484
9211	1202485
6664	1202486
6664	1202487
9211	1202488
6664	1202489
9211	1202490
6664	1202491
6664	1202492
9211	1202493
6402	1202494
9211	1202496
9211	120250
9211	1202512
9211	1202514
9211	1202515
9211	1202516
7755	1202517
9211	1202518
6381	1202519
4093	1202521
9211	1202522
9211	1202523
6483	1202525
9211	1202526
9211	1202529
9211	1202530
4036	1202531
9211	1202532
9211	1202533
9211	1202535
9211	1202537
9211	1202538
9211	1202539
9211	120254
9211	1202554
9211	1202555
9211	1202557
8542	1202558
9211	120256
9211	120257
9211	120258
6521	1202592
6539	1202594
4982	1202595
9211	1202597
6521	1202605
9211	1202606
6664	1202607
9211	1202608
9211	120261
6697	1202620
9211	1202622
9211	1202623
9211	1202624
9211	1202625
9211	1202626
9211	1202627
9211	1202628
9211	120263
9211	120264
9211	120265
9211	1202661
9211	1202662
9211	1202663
9211	1202665
9211	1202666
9211	1202667
9211	1202668
6402	1202669
9211	1202671
9211	1202672
9211	1202673
4036	1202674
9211	1202675
9211	1202676
9211	1202678
4036	1202679
4749	1202680
9211	1202682
9211	1202685
9211	1202686
9211	1202687
9211	120269
9211	120270
9211	1202712
4036	1202714
7229	1202715
4036	1202716
7229	1202719
9211	1202720
9211	1202721
9211	1202722
9211	1202723
9211	1202724
7229	1202725
9211	1202726
9211	1202727
9211	1202728
7229	1202729
7229	1202730
9211	1202732
9211	1202736
9211	1202737
9211	1202739
6402	1202744
9211	1202745
9211	1202752
9211	1202755
7529	1202756
9211	1202757
9211	120276
7529	1202772
6381	1202773
7529	1202774
9211	1202775
9211	1202776
7529	1202777
9211	1202778
9211	120278
9211	120279
6521	1202801
9211	1202806
4036	120281
9211	1202822
9211	1202824
6521	1202825
9211	1202828
9211	1202829
9211	1202832
9211	1202833
9211	1202835
6521	1202837
6402	1202841
9211	1202842
9211	1202843
9211	1202844
9211	1202857
6381	1202859
9211	120286
9211	120287
9211	120288
9211	1202895
6521	1202896
9211	1202898
9211	1202901
6664	1202903
6664	1202904
6664	1202905
9211	1202906
6664	1202907
6521	120291
9211	1202927
6521	1202928
9211	120293
9211	1202942
9211	1202943
9211	1202944
9211	1202945
6521	1202947
9211	1202954
9211	1202955
9211	1202956
4036	1202957
9211	1202962
9211	1202965
9211	1202966
7802	1202969
9211	120297
9211	120298
9211	1202991
9211	1202994
9211	1202996
6402	1202997
9147	12031
6521	1203201
4950	1203202
7621	1203204
9147	1203205
6557	1203206
9147	1203207
7621	1203208
9147	1203209
4950	1203210
6557	1203213
6557	1203214
6557	1203215
6557	1203216
6557	1203217
6557	1203218
6557	1203219
4950	1203220
9147	1203221
9147	1203222
6232	1203223
9147	1203224
9147	1203225
9147	1203226
9147	1203227
7621	1203228
9147	1203229
9147	1203230
6388	1203231
6388	1203232
6388	1203233
9147	1203234
9147	1203235
9147	1203236
9147	1203237
9147	1203238
9147	1203239
6388	1203240
6388	1203241
4950	1203242
6624	1203243
9147	1203245
6388	1203246
6388	1203247
9147	1203248
6388	1203249
9147	1203250
9147	1203251
7544	1203252
6388	1203253
9147	1203254
9147	1203255
9147	1203256
6388	1203257
6388	1203258
9147	1203259
6557	1203260
9147	1203261
2454	1203262
2454	1203263
2454	1203264
9147	1203265
2454	1203266
2454	1203267
9147	1203268
9147	1203269
9147	1203270
9147	1203271
9147	1203272
6557	1203274
6557	1203275
4173	1203278
6381	1203279
6381	1203280
9147	1203281
6381	1203282
4950	1203283
9147	1203284
7143	1203285
4177	1203286
9147	1203287
9147	1203288
6381	1203289
9147	1203291
4950	1203292
7316	1203293
9147	1203294
7316	1203295
7316	1203296
7316	1203297
4950	1203298
9147	1203299
9147	1203301
7140	1203302
7143	1203303
7143	1203304
6557	1203305
7621	1203307
6487	1203308
6487	1203309
9147	1203312
6388	1203313
6388	1203314
9147	1203315
9147	1203316
9147	1203317
9147	1203318
9147	1203319
9147	120332
9147	120333
9147	1203341
6381	1203342
6381	1203343
4950	1203344
4950	1203345
9147	1203346
9147	1203348
7143	1203349
7143	1203350
9147	1203351
9147	1203352
9147	1203353
4950	1203354
4950	1203355
9147	1203356
9147	1203357
9147	1203358
9147	1203359
6483	1203361
9147	1203362
9147	1203363
9147	1203364
9147	1203365
9147	1203366
9147	1203367
9147	1203368
9147	1203370
9147	1203371
9147	1203372
9147	1203373
9147	1203374
9147	1203375
6388	1203376
9147	1203377
9147	1203378
9147	1203379
9147	1203380
9147	1203381
9147	1203382
9147	1203383
9147	1203384
9147	1203385
9147	1203386
9147	1203387
7230	1203388
9147	1203389
6381	1203390
7230	1203391
9147	1203392
9147	1203393
9147	1203394
6232	1203395
9147	1203396
9147	1203397
6381	1203398
7230	1203399
9147	1203401
9147	1203402
7143	1203403
7143	1203404
7229	1203405
9147	1203406
9147	1203407
7143	1203408
7143	1203409
6232	1203410
9147	1203412
4152	1203413
9147	1203414
6557	1203415
9147	1203416
6557	1203417
7143	1203418
9147	1203419
9147	1203420
9147	1203421
9104	1203422
7143	1203423
6485	1203424
9147	1203425
9147	1203426
7229	1203427
7230	1203428
7230	1203429
6557	1203430
9147	1203431
9147	1203432
7621	1203433
6624	1203434
6624	1203435
9147	1203436
7230	1203437
9147	1203438
7077	1203439
7077	1203440
7143	1203441
7143	1203442
7230	1203443
6557	1203444
9147	1203445
7143	1203446
7143	1203447
7230	1203448
6344	1203449
6381	1203450
9147	1203451
9147	1203452
9147	1203453
9147	1203454
7230	1203455
6381	1203456
9147	1203457
9147	1203458
9147	1203459
7421	1203460
9147	1203461
9147	1203462
7143	1203463
6344	1203464
9147	1203465
9147	1203466
9147	1203467
9147	1203468
9147	1203469
6388	1203470
6381	1203477
9147	1203479
7230	1203480
9147	1203481
6344	1203482
9147	1203483
9147	1203484
4950	1203485
2454	1203486
7230	1203487
9147	1203488
6485	1203489
7143	1203490
6485	1203491
9147	1203492
7143	1203493
6388	1203494
9147	1203495
6232	1203496
9147	1203497
9147	1203498
9147	1203499
6385	1203501
9147	1203502
9147	1203503
9147	1203505
6557	1203506
6232	1203509
6664	1203510
6624	1203512
7421	1203513
7143	1203514
6232	1203515
4800	1203517
6483	1203519
6388	1203521
6557	1203522
7143	1203523
6557	1203524
6557	1203525
6664	1203526
9147	1203527
7421	1203529
6388	1203530
9104	1203531
9104	1203532
7143	1203533
9147	1203534
7621	1203535
6388	1203536
6232	1203537
9147	1203541
7421	1203542
9147	1203544
7143	1203546
4177	1203547
6624	1203550
7143	1203551
9104	1203552
9147	1203553
6557	1203554
9147	1203555
6557	1203556
4950	1203557
6010	1203558
7143	1203559
6557	1203560
6388	1203561
9147	1203562
9147	1203563
7421	1203564
6664	1203565
4029	1203567
9147	1203568
7421	1203571
6483	1203572
9147	1203573
9147	1203574
9147	1203575
9147	1203576
9147	1203577
9147	1203578
9147	1203579
6381	1203580
9147	1203581
7143	1203582
4800	1203583
6483	1203584
9147	1203585
7143	1203586
4950	1203588
9147	1203591
9147	1203592
9147	1203593
4950	1203594
9147	1203595
9147	1203596
9147	1203597
9147	1203598
7421	1203599
7143	1203601
9147	1203602
9147	1203603
6388	1203605
4029	1203608
9147	1203609
6664	1203613
9147	1203614
9147	1203615
9104	1203618
9147	1203619
4029	1203621
9104	1203622
6388	1203623
9147	1203624
9104	1203625
7421	1203626
6232	1203627
4950	1203628
9104	1203629
9147	1203630
6559	1203631
4800	1203633
9147	1203634
4800	1203635
9147	1203637
4029	1203638
9147	1203639
6557	1203640
6388	1203641
7230	1203642
6388	1203644
6010	1203645
4029	1203647
4800	1203648
4029	1203649
4029	1203652
4029	1203653
9147	1203654
9147	1203655
9147	1203656
4029	1203659
9104	1203661
9147	1203662
4029	1203663
4950	1203664
4029	1203665
6664	1203668
9147	1203670
6388	1203671
4029	1203672
7421	1203673
9147	1203674
6664	1203675
6664	1203676
9147	1203677
4029	1203678
9147	1203679
6381	1203680
4029	1203682
4029	1203683
6483	1203684
9147	1203686
4800	1203687
9147	1203688
7421	1203689
9147	1203691
6483	1203693
9147	1203694
9147	1203695
9147	1203696
9147	1203697
9147	1203698
9147	1203699
7421	1203701
4029	1203702
9147	1203703
7316	1203705
9147	1203708
9147	1203709
6557	1203710
7389	1203717
9147	1203719
9147	1203720
7421	1203721
6010	1203722
9147	1203723
7077	1203725
7077	1203726
9147	1203729
9147	1203730
9147	1203731
9147	1203732
6388	1203733
9147	1203734
9147	1203735
9147	1203736
9147	1203737
9147	1203740
9147	1203741
6857	1203742
9147	1203743
9147	1203744
9147	1203745
9147	1203746
7143	1203747
9147	1203748
9147	1203749
9147	120375
6381	1203760
9147	1203761
9147	1203762
7143	1203763
9147	1203764
9147	1203765
9147	1203766
6624	1203768
9147	120377
6381	1203780
9147	1203781
9147	1203782
9147	1203783
9147	1203784
9147	1203785
9147	1203786
9147	1203787
6557	1203788
9147	1203789
9147	120379
9147	1203801
6388	1203803
7143	1203805
7143	1203806
9147	1203812
7140	1203813
9147	1203814
9147	1203815
9147	1203817
9147	1203818
9147	1203819
6664	1203820
9147	1203821
7421	1203822
7621	1203823
6557	1203824
9147	1203825
9147	1203826
6664	1203829
9147	1203830
9147	1203831
6854	1203833
9147	1203834
9147	1203835
6381	1203836
9147	1203837
9147	1203838
6854	1203839
9147	1203840
7421	1203843
9147	1203845
9147	1203846
9147	1203847
9147	1203849
9147	1203851
9147	1203852
9147	1203853
9147	1203854
9147	1203855
6388	1203856
9147	1203857
6388	1203858
7230	1203859
9104	1203861
9104	1203862
9104	1203863
9104	1203864
9147	1203865
9147	1203866
9147	1203867
7421	1203868
9104	1203869
7766	1203870
7143	1203871
7421	1203872
9147	1203874
7421	1203875
9147	1203876
9147	1203877
9147	1203878
9147	1203879
9147	1203881
9147	1203882
9147	1203885
6664	1203887
9147	1203888
6381	1203890
9147	1203891
6385	1203892
9147	1203893
9147	1203894
9147	1203899
7143	120390
6388	120391
9147	1203921
9147	1203922
7230	1203923
9147	1203924
9147	1203925
9147	1203926
7143	1203927
9147	1203928
9147	1203929
9147	120393
9147	1203940
6232	1203943
9147	1203944
9147	1203946
6232	1203948
9147	1203949
7143	1203951
6664	1203952
9147	120396
9147	1203972
9147	1203973
7143	1203974
9147	1203975
9147	1203977
9147	1203978
6557	1203979
6664	1203981
6664	1203982
6388	1203984
9147	1203985
6557	1203988
9147	120399
8088	120422
8088	120423
8088	120424
8088	120425
8088	120426
8088	120427
8088	120428
8088	1204291
8088	1204292
8821	1204293
8088	1204294
8088	1204295
8088	12043
8088	12044
8088	12045
8088	12046
8088	12047
8088	12048
8088	120492
8088	120493
8088	120494
8088	120495
8088	120496
8304	120497
8088	120498
8088	120499
4331	120502
9419	120503
6539	1205202
9419	1205205
9419	1205206
6539	1205209
9419	1205212
6203	1205213
9419	1205214
4872	1205215
6788	1205217
9419	1205220
9419	1205221
7475	1205222
7475	1205223
6305	1205224
9419	1205225
9419	1205226
4615	1205227
4615	1205228
6232	1205229
9419	1205231
6232	1205233
6385	1205234
6385	1205235
6931	1205236
6859	1205237
9419	1205238
9419	1205241
6203	1205242
7475	1205243
9419	1205244
9419	1205247
9419	1205248
6664	1205249
9419	1205250
9419	1205251
9419	1205252
7475	1205253
9419	1205254
9419	1205257
6788	1205258
7327	1205263
6664	1205265
6664	1205266
6381	1205267
6203	1205269
6203	1205270
7404	1205271
6203	1205272
0281	1205273
0312	1205274
6203	1205275
6664	1205276
7327	1205278
9419	1205280
6232	1205281
6862	1205284
8271	1205286
6744	1205288
8271	1205289
9419	1205290
8271	1205291
6630	1205293
8271	1205294
9419	1205295
9419	1205297
9419	1205298
6203	1205300
9419	1205302
6203	1205305
9419	1205307
6804	1205310
4615	1205312
4839	1205313
4839	1205314
4615	1205316
6203	1205317
6539	1205318
6539	1205319
9419	1205320
9419	1205321
9419	1205322
9419	1205323
9419	1205324
9419	1205325
9419	1205326
9419	1205327
9419	1205328
6804	1205329
9419	1205330
4883	1205332
9419	1205333
9419	1205336
0281	1205338
9419	1205339
4839	1205341
9419	1205342
9419	1205343
9419	1205344
9419	1205345
9419	1205347
9419	1205348
9419	1205349
4839	1205352
7421	1205354
6744	1205361
0281	1205364
6232	1205365
9419	1205366
0281	1205367
6232	1205368
6232	1205369
0307	1205371
9419	1205372
0281	1205373
4615	1205374
0281	1205375
4615	1205376
9419	1205379
4615	1205380
7327	1205382
9419	1205384
4615	1205385
9419	1205387
6804	1205388
9419	1205391
9419	1205392
6804	1205394
0284	1205398
6203	1205399
9419	1205402
9419	1205403
6203	1205405
7404	1205406
6630	1205407
9419	1205408
6804	1205410
6203	1205412
9419	1205414
7327	1205418
7404	1205419
8271	1205421
6664	1205422
9419	1205423
9419	1205424
9419	1205425
9419	1205426
9419	1205428
0282	1205429
7768	1205431
4615	1205432
8271	1205434
7475	1205435
9419	1205436
9419	1205437
7404	1205439
7404	1205443
9419	1205444
7404	1205445
7327	1205448
0281	1205455
0284	1205457
9419	1205458
0284	1205459
9419	1205462
0281	1205465
0300	1205466
0302	1205467
0281	1205468
4615	1205469
7404	1205470
0316	1205472
7404	1205474
7404	1205476
9419	1205477
7404	1205480
9419	1205481
9419	1205483
0281	1205485
0281	1205486
0281	1205487
0281	1205489
9419	1205491
6203	1205496
9419	1205497
6203	1205499
6521	1205501
9419	1205502
9419	1205507
9419	1205510
6543	1205513
6203	1205515
6203	1205516
9419	1205520
9419	1205521
0281	1205525
6203	1205527
4839	1205528
6203	1205529
6203	1205531
6804	1205532
6804	1205533
6804	1205534
6804	1205535
6203	120554
6543	1205550
9419	1205553
9419	1205554
9419	1205555
9419	1205556
9419	1205558
0282	1205559
9419	1205560
4839	1205561
9419	1205562
7469	1205564
7469	1205565
7475	1205567
6804	1205568
6859	1205569
6804	120557
9419	1205581
9419	1205583
4839	1205584
7475	1205585
0300	1205589
9419	1205590
9419	1205591
9419	1205592
0302	1205594
9419	1205595
0301	1205596
7327	1205597
9419	1205599
6203	1205601
6203	1205602
4615	1205605
8271	1205607
9419	1205608
6788	1205609
4615	1205610
6804	1205612
6203	1205613
6203	1205616
6203	1205617
4615	1205618
9419	1205619
9419	1205620
9419	1205621
0311	1205622
8271	1205624
0312	1205625
4615	1205626
4839	1205627
4615	1205628
0302	1205629
6543	1205630
9419	1205631
9419	1205633
4615	1205636
0302	1205640
4615	1205642
0281	1205646
9419	1205647
9419	1205648
8271	1205649
9419	1205652
0284	1205654
0281	1205655
0281	1205658
8271	1205660
0281	1205661
0301	1205662
9419	1205663
9419	1205664
9419	1205665
9419	1205667
9419	1205668
9419	1205669
9419	1205670
8271	1205671
9419	1205672
0284	1205673
9419	1205674
8271	1205675
6543	1205676
8271	1205677
9419	1205678
9419	1205680
9419	1205681
9419	1205682
9419	1205686
8271	1205687
0281	1205688
0281	1205689
8271	1205690
6630	1205692
4615	1205693
4615	1205694
0281	1205695
4615	1205696
0311	1205697
0281	1205698
0302	1205699
8271	1205701
0302	1205702
6203	1205706
6203	1205712
4615	1205713
9419	1205714
9419	1205715
9419	1205716
4615	1205724
9419	1205726
4615	1205727
9419	1205731
9419	1205733
4615	1205735
9419	1205739
9419	1205741
4615	1205742
4615	1205743
9419	1205744
6203	1205746
9419	120575
0281	1205763
4839	1205764
9419	1205769
6381	1205770
7404	1205776
9419	120578
6804	1205790
9419	1205791
6203	1205792
6381	1205793
6381	1205794
7404	1205795
9419	1205796
9419	1205798
6203	1205799
9419	1205801
9419	1205802
9419	1205803
6543	1205804
6543	1205805
6543	1205806
6804	1205807
9419	1205808
0281	1205812
0281	1205814
9419	1205815
6543	1205816
6543	1205817
6543	1205818
6543	1205819
6664	1205821
9419	1205822
9419	1205823
9419	1205824
6203	1205826
4839	1205832
9419	1205833
7475	1205835
9419	1205836
4872	1205837
9419	1205838
9419	120584
7327	1205850
9419	1205853
9419	1205854
9419	1205856
0281	1205857
7421	1205861
7475	1205862
6664	1205863
6543	1205865
6543	1205866
6543	1205867
9419	1205868
6543	1205869
9419	1205870
9419	1205871
6804	1205873
